Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
Reisebügeleisen,Travel Iron ,SILVERCREST,lidlde,100325351,"SILVERCREST® Dampfbügeleisen »SDBR 420 A2«, für Reisen","SILVERCREST® steam iron »SDBR 420 A2«, for traveling",https://www.lidl.de/media/d4576ca8434e15f3acd07891422b718a.jpeg,14.99,19.99,EUR,4.8,25,"SILVERCREST® Dampfbügeleisen Reise »SDBR 420 A2«, mit 3 Temperaturstufen
Eigenschaften
 
Zum Dampf- und Trockenbügeln 
Perfekt für Urlaub und Geschäftsreise 
International verwendbar dank Spannungsschalter und einfach verstaut durch kompakte Form 
Antihaftbeschichtete Bügelsohle 
3 Temperaturstufen: Seide und synthetische Stoffe / Wolle / Baumwolle + Leinen 
Antitropf-System 
Praktische Kabelaufwicklung am Griff 
Technische Daten
 
Spannung: 100-127 V / 220-240 V 
Leistung: 260-420 W / 343-408 W 
Lieferumfang
Inklusive Aufbewahrungstasche, Messbecher und Bedienungsanleitung","SILVERCREST® steam iron travel »SDBR 420 A2«, with 3 temperature settings
properties
 
For steam and dry ironing
Perfect for vacation and business trip
Can be used internationally thanks to the voltage switch and easily stowed away thanks to its compact shape
Non-stick soleplate
3 temperature levels: silk and synthetic fabrics / wool / cotton + linen
Anti-drip system
Practical cable winder on the handle
Technical specifications
 
Voltage: 100-127V / 220-240V
Power: 260-420 W / 343-408 W.
scope of delivery
Includes storage bag, measuring cup and instruction manual",https://www.lidl.de/p/silvercrest-dampfbugeleisen-sdbr-420-a2-fur-reisen/p100325351,2021-12-22 04:59:41.737997+00:00
Reisebügeleisen,Travel Iron ,PHILIPS,lidlde,100281813,PHILIPS Bügelstation GC9315/30 Perfect Care Aqua Pro,PHILIPS Ironing Station GC9315 / 30 Perfect Care Aqua Pro,https://www.lidl.de/media/d9fc8382d1acb96294b353a7a22ac797.jpeg,139,249.99,EUR,4.9,61,"Highlights
Extragroßer Wasserbehälter 
Energie sparen mit ECO-Modus
Starker Dampfausstoß
Extragroßer Wasserbehälter für langen Gebrauch
Der Wasserbehälter verfügt über ein besonders großes Fassungsvermögen von 2,5 l. Dies ermöglicht eine komfortable, kontinuierliche Nutzung von bis zu 3 Stunden, in denen der Tank nicht nachgefüllt werden muss. Zudem ist er transparent, damit Du jederzeit aus allen Winkeln sehen kannst, wie viel Wasser noch vorhanden ist.
Einfaches und effizientes System zum Entkalken
Regelmäßiges Entkalken schützt Dein Bügeleisen und gewährleistet, dass Du weiterhin die beste Dampfleistung erhälst. Die speziell entwickelte und optimal positionierte Easy De-Calc Plus-Funktion bietet die ideale Methode zur Entfernung von Kalkablagerungen und verlängert die Lebensdauer Deiner Dampfbügelstation.
Energie sparen mit ECO-Modus
Der ECO-Modus ermöglicht es Dir, Energie zu sparen, ohne Kompromisse bei Deinem Bügelergebnis eingehen zu müssen. Der ECO-Modus verwendet weniger Dampf, der dennoch ausreicht, um Deine gesamte Kleidung zu bügeln
Abschaltautomatik
Schaltet automatisch aus für mehr Sicherheit und geringeren Energieverbrauch. Die Abschaltautomatik sorgt dafür, dass sich das Gerät abschaltet, wenn es einige Minuten nicht verwendet worden ist. Das spart Energie und sorgt zudem für Gefühl der Sicherheit.
Eigenschaften
Aufheizdauer: 2 Min.
Schlauchlänge: 1,7 m
Problemlos auf allen bügelbaren Stoffen anwendbar: Sogar auf empfindlichen Stoffen wie Seide 
Bügelsohlenname: T-ionicGlide 
Fassungsvermögen des Wasserbehälters: 2.5 L
Länge des Netzkabels: 1,8 m 
Während des Bügelns jederzeit auffüllbar 
Automatische Sicherheitsabschaltung 
Für Leitungswasser geeignet 
Kratzfeste Bügelsohle: 5 Sterne 
Bewegliches Kabel (Kabelgelenk): Um 360 Grad bewegliches Kabel 
Extra große Einfüllöffnung 
Präzisionsdampfspitze
Betriebsbereit: Lichtanzeige 
Gleitfähigkeit der Bügelsohle: 5 Sterne
Technische Daten
Leistung: Max. 2.100 W
Max. 6,5 bar
Bis zu 120 g/min
Bis zu 420 g Dampfstoß","Highlights
Extra large water tank
Save energy with ECO mode
Strong steam output
Extra large water tank for long use
The water tank has a particularly large capacity of 2.5 l. This enables comfortable, continuous use of up to 3 hours in which the tank does not have to be refilled. It is also transparent so that you can always see from all angles how much water is left.
Simple and efficient system for descaling
Regular descaling protects your iron and ensures that you continue to get the best steam output. The specially developed and optimally positioned Easy De-Calc Plus function offers the ideal method for removing limescale deposits and extends the service life of your steam ironing station.
Save energy with ECO mode
The ECO mode enables you to save energy without having to compromise on your ironing result. The ECO mode uses less steam, which is still enough to iron all of your clothes
Automatic switch-off
Switches off automatically for more safety and lower energy consumption. The automatic switch-off ensures that the device switches itself off if it has not been used for a few minutes. This saves energy and also ensures a feeling of security.
properties
Heating time: 2 min.
Hose length: 1.7 m
Can be used without problems on all ironable fabrics: even on delicate fabrics such as silk
Soleplate name: T-ionicGlide
Water tank capacity: 2.5 L
Power cord length: 1.8 m
Refillable at any time while ironing
Automatic safety shutdown
Suitable for tap water
Scratch-resistant soleplate: 5 stars
Movable cable (cable joint): Cable that can be moved 360 degrees
Extra large filling opening
Precision steam tip
Ready for use: light display
Slidability of the soleplate: 5 stars
Technical specifications
Power: max. 2,100 W
Max. 6.5 bar
Up to 120 g / min
Up to 420 g of steam",https://www.lidl.de/p/philips-bugelstation-gc9315-30-perfect-care-aqua-pro/p100281813,2021-12-22 04:59:43.032625+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325404,"SILVERCREST® Standventilator, 3 Geschwindigkeitsstufen","SILVERCREST® pedestal fan, 3 speed levels",https://www.lidl.de/media/eff0271ff648d97b049c4d083d96c521.jpeg,34.99,44.99,EUR,4.7,33,"SILVERCREST® Standventilator, mit 3 Geschwindigkeitsstufen
Eigenschaften
 
3 Geschwindigkeitsstufen 
4 Rotorblätter für besonders großen Luftstrom 
Optionale Schwenkbewegung von 90° Grad 
Einstellbarer Neigungswinkel 
Stabiler Stand durch breiten Fuß 
Technische Daten
 
Nennleistung: 45 W 
Betriebsspannung: 220-240 V~ 
Maße
 
B 39,9 x H 44,9 x T 124 cm 
Höhe: ca. 90 - 120 cm 
Rotorblätter Ø ca. 40 cm 
Kabellänge: ca. 180 cm 
Gewicht
6 kg","SILVERCREST® pedestal fan, with 3 speed levels
properties
 
3 speed levels
4 rotor blades for particularly large airflow
Optional swivel movement of 90 degrees
Adjustable angle of inclination
Stable stand thanks to the wide foot
Technical specifications
 
Nominal power: 45 W.
Operating voltage: 220-240 V ~
Dimensions
 
W 39.9 x H 44.9 x D 124 cm
Height: approx. 90 - 120 cm
Rotor blades Ø approx. 40 cm
Cable length: approx. 180 cm
Weight
6 kg",https://www.lidl.de/p/silvercrest-standventilator-3-geschwindigkeitsstufen/p100325404,2021-12-22 04:59:44.789361+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325412,SILVERCREST® Standventilator »SSVF 45 A1«,SILVERCREST® Standventilator »SSVF 45 A1«,https://www.lidl.de/media/19314debd7cddc7d4ee0283e9b649c60.jpeg,29.99,29.99,EUR,4.5,87,"SILVERCREST® Standventilator inkl. Fernbedienung »SSVF 45 A1«, mit 3 Gebläsestufen
Eigenschaften
 
Mit 3 Gebläsestufen, Oszillation und Fernbedienung 
3 Einstellungsmodi: Normal, Natürlich, Schlaf 
Zuschaltbare 85°-Oszillation 
Einstellbarer Kippwinkel 
Technische Daten
 
7,5-Stunden-Timer – halbstündig einstellbar mit automatischer Abschaltung 
Nennleistung: 45 W 
Lieferumfang
 
Standventilator
 Fernbedienung 
Maße
 
Höhenverstellbar: 105-125 cm 
Produktmaße: ca. B 45 x H 125 x T 45 cm 
 Kabellänge: ca. 180 cm","SILVERCREST® pedestal fan including remote control »SSVF 45 A1«, with 3 fan speeds
properties
 
With 3 fan speeds, oscillation and remote control
3 setting modes: normal, natural, sleep
Switchable 85 ° oscillation
Adjustable tilt angle
Technical specifications
 
7.5 hour timer - adjustable every half hour with automatic switch-off
Nominal power: 45 W.
scope of delivery
 
Pedestal fan
 remote control
Dimensions
 
Height adjustable: 105-125 cm
Product dimensions: approx. W 45 x H 125 x D 45 cm
 Cable length: approx. 180 cm",https://www.lidl.de/p/silvercrest-standventilator-ssvf-45-a1/p100325412,2021-12-22 04:59:46.069667+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325405,"SILVERCREST® Standventilator, 6 Geschwindigkeitsstufen","SILVERCREST® pedestal fan, 6 speed levels",https://www.lidl.de/media/e5d00889de6409dc195403cf4fc4f01e.jpeg,59.99,59.99,EUR,4.8,72,"SILVERCREST® Standventilator, mit 6 Geschwindigkeitsstufen
Eigenschaften
 
Bedienungsfreundliches LED-Display und Fernbedienung 
3-D-Bewegung: horizontal, vertikal, 8-Muster 
4 Ventilationsstärken, 6 Geschwindigkeitsstufen 
Einstellbarer Kippwinkel 
8 Std. Zeitschaltuhr 
Stabiler Stand durch breiten Fuß 
Inkl. Batterie für Fernbedienung 
Technische Daten
 
Nennspannung: 220-240V~ 
Nennleistung: 60 W 
Lieferumfang
 
1 Standventilator 
1 Fernbedienung 
Batterien
Maße
 
45 x 42 x 135cm
Einstellbare Gesamthöhe: ca. 114-135 cm
Rotorblätter: Ø 40 cm 
Gewicht 
 
Gesamt: 7880 g 
Basis: 3650g 
Standrohr: 363 g 
Schutzgitter (Summe von 2 Seiten): 1150 g 
Ventilatorflügel: 154 g","SILVERCREST® pedestal fan, with 6 speed levels
properties
 
User-friendly LED display and remote control
3-D movement: horizontal, vertical, 8 patterns
4 ventilation levels, 6 speed levels
Adjustable tilt angle
8 hour timer
Stable stand thanks to the wide foot
Including battery for remote control
Technical specifications
 
Rated voltage: 220-240V ~
Nominal power: 60 W.
scope of delivery
 
1 pedestal fan
1 remote control
Batteries
Dimensions
 
45 x 42 x 135cm
Adjustable overall height: approx. 114-135 cm
Rotor blades: Ø 40 cm
Weight
 
Total: 7880 g
Base: 3650g
Standpipe: 363 g
Protective grille (total of 2 sides): 1150 g
Fan blades: 154 g",https://www.lidl.de/p/silvercrest-standventilator-6-geschwindigkeitsstufen/p100325405,2021-12-22 04:59:48.093316+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100322352,"SILVERCREST® Tower Ventilator »STV 50 F1«, 50 Watt","SILVERCREST® Tower Ventilator »STV 50 F1«, 50 Watt",https://www.lidl.de/media/2aef664a86293a9684230de3ceb6abcc.jpeg,24.99,24.99,EUR,4.4,1346,"SILVERCREST® Tower Ventilator »STV 50 F1« mit 3 Gebläsestufen
Eigenschaften
 
Mit 3 Gebläsestufen und Oszillation 
 Zuschaltbare 90°-Oszillation 
 Stufenloser 120-Minuten-Timer mit automatischer Abschaltung 
 Übersichtliche Anordnung der Bedienelemente 
 Stabiler Stand durch breiten Fuß 
 Praktische Griffmulde für einfachen Transport
Technische Daten
Leistung: 50 W
Maße
 
Höhe (inklusive Fuß): ca. 76 cm 
Kabellänge: ca. 180 cm
Gewicht
ca. 2,46 kg","SILVERCREST® Tower fan »STV 50 F1« with 3 fan speeds
properties
 
With 3 fan speeds and oscillation
 Switchable 90 ° oscillation
 Stepless 120-minute timer with automatic switch-off
 Clear arrangement of the controls
 Stable stand thanks to the wide foot
 Practical recessed grip for easy transport
Technical specifications
Power: 50 W
Dimensions
 
Height (including foot): approx. 76 cm
Cable length: approx. 180 cm
Weight
approx. 2.46 kg",https://www.lidl.de/p/silvercrest-tower-ventilator-stv-50-f1-50-watt/p100322352,2021-12-22 04:59:49.408152+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325428,"SILVERCREST® Tower Ventilator, mit 3 Modi und Timer","SILVERCREST® Tower fan, with 3 modes and timer",https://www.lidl.de/media/7f8e26c947a614eea2437489dbd9b0ef.jpeg,24.99,24.99,EUR,4.8,307,"SILVERCREST® Tower Ventilator, 3 Gebläsestufen
Eigenschaften
Mit 3 Gebläsestufen, Oszillation, Touch Bedienfeld und LED-Anzeige 
Zuschaltbare 90°-Oszillation 
Stundenweise einstellbarer 7-Stunden-Timer mit automatischer Abschaltung 
Übersichtliche Darstellung der eingestellten Funktion durch LED-Anzeige 
Anti-Rutsch-Füße für stabilen Stand 
3 Modi: Normal, Natur, Schlaf 
Inkl. Fernbedienung (mit Batterie) 
Kabellänge: ca. 180 cm 
Inkl. CR-2025 Batterie für die Fernbedienung
Technische Daten
 
Leistung: 45 W, 220-240 V, 50 Hz
Luftgeschwindigkeit pro Stufe: 
niedrigste Stufe: 1,9 m/s (+/- 10%)
höchste Stufe: 2,9 m/s (+/- 10%)
Lautstärke pro Stufe in Sone: 
niedrigste Stufe: 2,39 Sone (+/- 5%)
höchste Stufe: 5,43 Sone (+/-5%)
Lieferumfang
 
1x Turmventilator
1x Fernbedienung
Maße
 
ca. ∅ 14,9 x H 74 cm
Standfuß: ca. ∅ 23,73
Gewicht
ca. 2,5 kg","SILVERCREST® Tower fan, 3 fan speeds
properties
With 3 fan speeds, oscillation, touch control panel and LED display
Switchable 90 ° oscillation
Hourly adjustable 7-hour timer with automatic switch-off
Clear representation of the set function by means of an LED display
Non-slip feet for a stable stand
3 modes: normal, nature, sleep
Incl. Remote control (with battery)
Cable length: approx. 180 cm
Including CR-2025 battery for the remote control
Technical specifications
 
Power: 45 W, 220-240 V, 50 Hz
Air speed per level:
lowest level: 1.9 m / s (+/- 10%)
highest level: 2.9 m / s (+/- 10%)
Volume per level in sone:
lowest level: 2.39 sone (+/- 5%)
highest level: 5.43 sone (+/- 5%)
scope of delivery
 
1x tower fan
1x remote control
Dimensions
 
approx. ∅ 14.9 x H 74 cm
Stand: approx. ∅ 23.73
Weight
approx. 2.5 kg",https://www.lidl.de/p/silvercrest-tower-ventilator-mit-3-modi-und-timer/p100325428,2021-12-22 04:59:50.702667+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325414,"SILVERCREST® Tower Ventilator »Mini«, 2 Gebläsestufen","SILVERCREST® Tower Fan »Mini«, 2 fan speeds",https://www.lidl.de/media/c236bd9abc9d220d667be7b97e36b199.jpeg,19.99,19.99,EUR,4.5,77,"SILVERCREST® Tower Ventilator Mini, mit 2 Gebläsestufen
Eigenschaften
 
Mini-Turmventilator 
Mit 2 Gebläsestufen und Oszillation 
Zuschaltbare 70°-Oszillation 
Übersichtliche Anordnung der Bedienelemente 
Stabiler Stand durch breite Bodenfläche 
Technische Daten
Leistung: 15 W
Maße
 
Oben: Ø 9 cm 
Basis: Ø 13 cm 
Höhe: ca. 31,5 cm (inklusive Drehschalter)
Gewicht
ca. 1050 g","SILVERCREST® Tower Fan Mini, with 2 fan speeds
properties
 
Mini tower fan
With 2 fan speeds and oscillation
Switchable 70 ° oscillation
Clear arrangement of the controls
Stable stand thanks to the wide floor area
Technical specifications
Power: 15 W
Dimensions
 
Above: Ø 9 cm
Base: Ø 13 cm
Height: approx. 31.5 cm (including rotary switch)
Weight
approx. 1050 g",https://www.lidl.de/p/silvercrest-tower-ventilator-mini-2-geblasestufen/p100325414,2021-12-22 04:59:51.960243+00:00
Standventilator,Pedestal Fan,SILVERCREST,lidlde,100325409,"SILVERCREST® Bodenventilator, 3 Geschwindigkeitsstufen","SILVERCREST® floor fan, 3 speed levels",https://www.lidl.de/media/b52d5c8b1b4385c77185919ae6588ff7.jpeg,34.99,34.99,EUR,4.5,122," 
SILVERCREST® Bodenventilator, mit 3 Geschwindigkeitsstufen
 
 
 
Eigenschaften
 
 
3 Geschwindigkeitsstufen
 
Robuster Metallrahmen mit Tragegriff
 
Einstellbarer Kippwinkel
 
 
 
 
 
 
 
Technische Daten
 
Nennleistung: 80 W
 
 
 
Maße 
 
 
H 54,5 x B 53 x T 19 cm
 
Kabellänge: ca. 180 cm
 
Ventilatorenblätter: Ø 45 cm
 
 
 
 
Gewicht 
 
5100 g
 ","SILVERCREST® floor fan, with 3 speed levels
 
 
 
properties
 
 
3 speed levels
 
Robust metal frame with handle
 
Adjustable tilt angle
 
 
 
 
 
 
 
Technical specifications
 
Nominal power: 80 W.
 
 
 
Dimensions
 
 
H 54.5 x W 53 x D 19 cm
 
Cable length: approx. 180 cm
 
Fan blades: Ø 45 cm
 
 
 
 
Weight
 
5100 g",https://www.lidl.de/p/silvercrest-bodenventilator-3-geschwindigkeitsstufen/p100325409,2021-12-22 04:59:54.357075+00:00
Turmventilator,Tower Fan,SILVERCREST,lidlde,100322352,"SILVERCREST® Tower Ventilator »STV 50 F1«, 50 Watt","SILVERCREST® Tower Ventilator »STV 50 F1«, 50 Watt",https://www.lidl.de/media/2aef664a86293a9684230de3ceb6abcc.jpeg,24.99,24.99,EUR,4.4,1346,"SILVERCREST® Tower Ventilator »STV 50 F1« mit 3 Gebläsestufen
Eigenschaften
 
Mit 3 Gebläsestufen und Oszillation 
 Zuschaltbare 90°-Oszillation 
 Stufenloser 120-Minuten-Timer mit automatischer Abschaltung 
 Übersichtliche Anordnung der Bedienelemente 
 Stabiler Stand durch breiten Fuß 
 Praktische Griffmulde für einfachen Transport
Technische Daten
Leistung: 50 W
Maße
 
Höhe (inklusive Fuß): ca. 76 cm 
Kabellänge: ca. 180 cm
Gewicht
ca. 2,46 kg","SILVERCREST® Tower fan »STV 50 F1« with 3 fan speeds
properties
 
With 3 fan speeds and oscillation
 Switchable 90 ° oscillation
 Stepless 120-minute timer with automatic switch-off
 Clear arrangement of the controls
 Stable stand thanks to the wide foot
 Practical recessed grip for easy transport
Technical specifications
Power: 50 W
Dimensions
 
Height (including foot): approx. 76 cm
Cable length: approx. 180 cm
Weight
approx. 2.46 kg",https://www.lidl.de/p/silvercrest-tower-ventilator-stv-50-f1-50-watt/p100322352,2021-12-22 04:59:57.503718+00:00
Turmventilator,Tower Fan,SILVERCREST,lidlde,100325428,"SILVERCREST® Tower Ventilator, mit 3 Modi und Timer","SILVERCREST® Tower fan, with 3 modes and timer",https://www.lidl.de/media/7f8e26c947a614eea2437489dbd9b0ef.jpeg,24.99,24.99,EUR,4.8,307,"SILVERCREST® Tower Ventilator, 3 Gebläsestufen
Eigenschaften
Mit 3 Gebläsestufen, Oszillation, Touch Bedienfeld und LED-Anzeige 
Zuschaltbare 90°-Oszillation 
Stundenweise einstellbarer 7-Stunden-Timer mit automatischer Abschaltung 
Übersichtliche Darstellung der eingestellten Funktion durch LED-Anzeige 
Anti-Rutsch-Füße für stabilen Stand 
3 Modi: Normal, Natur, Schlaf 
Inkl. Fernbedienung (mit Batterie) 
Kabellänge: ca. 180 cm 
Inkl. CR-2025 Batterie für die Fernbedienung
Technische Daten
 
Leistung: 45 W, 220-240 V, 50 Hz
Luftgeschwindigkeit pro Stufe: 
niedrigste Stufe: 1,9 m/s (+/- 10%)
höchste Stufe: 2,9 m/s (+/- 10%)
Lautstärke pro Stufe in Sone: 
niedrigste Stufe: 2,39 Sone (+/- 5%)
höchste Stufe: 5,43 Sone (+/-5%)
Lieferumfang
 
1x Turmventilator
1x Fernbedienung
Maße
 
ca. ∅ 14,9 x H 74 cm
Standfuß: ca. ∅ 23,73
Gewicht
ca. 2,5 kg","SILVERCREST® Tower fan, 3 fan speeds
properties
With 3 fan speeds, oscillation, touch control panel and LED display
Switchable 90 ° oscillation
Hourly adjustable 7-hour timer with automatic switch-off
Clear representation of the set function by means of an LED display
Non-slip feet for a stable stand
3 modes: normal, nature, sleep
Incl. Remote control (with battery)
Cable length: approx. 180 cm
Including CR-2025 battery for the remote control
Technical specifications
 
Power: 45 W, 220-240 V, 50 Hz
Air speed per level:
lowest level: 1.9 m / s (+/- 10%)
highest level: 2.9 m / s (+/- 10%)
Volume per level in sone:
lowest level: 2.39 sone (+/- 5%)
highest level: 5.43 sone (+/- 5%)
scope of delivery
 
1x tower fan
1x remote control
Dimensions
 
approx. ∅ 14.9 x H 74 cm
Stand: approx. ∅ 23.73
Weight
approx. 2.5 kg",https://www.lidl.de/p/silvercrest-tower-ventilator-mit-3-modi-und-timer/p100325428,2021-12-22 04:59:58.791793+00:00
