Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,800001498,"SILVERCREST® Toster STC 920 D3, 950 W i czajnik elektryczny SWKC 3000 E3, 3100 W, 1 zestaw","SILVERCREST® Toaster STC 920 D3, 950 W and electric kettle SWKC 3000 E3, 3100 W, 1 set",https://www.lidl.pl/media/3d4261fd3cefab9db1bbdfbdebee153f.jpeg,149.80,149.80,PLN,,,"   Opis produktu     CZAJNIK:  z wysokiej jakości obudową ze stali szlachetnej oryginalny, wysokiej jakości termostat Otter automatyczne wyłączanie bezpieczeństwa i ochrona przed włączeniem bez wody wielowarstwowe dno z ukrytą grzałką z płytką ze stali szlachetnej z wyjmowanym filtrem przeciw kamieniowi i wskaźnikiem poziomu wody gotuje 1 litr wody w około 2:50 min. obrotowa płytka o 360° miejsce na nawinięcie kabla pod płytką   TOSTER:  polerowany przód ze stali szlachetnej optymalne wyniki opiekania dzięki wyśrodkowaniu opiekanej kanapki oraz kontroli przybrązowienia funkcje odmrażania, podgrzewania i zatrzymania pracy 6 stopni przybrązowienia zintegrowana nadstawka do opiekania bułek wyjmowana szufladka na okruszki funkcja auto-lift pozwalająca na bezpieczne wyjęcie nawet małych kromek chleba automatyczne wyłączanie przy zacięciu opiekanej kanapki do chleba tostowego i kanapkowego        Parametry techniczne     CZAJNIK:  pojemność: maks. 1,8 litra moc: 3100 W dł. kabla: 75 cm   TOSTER:  moc: 950 W        Wymiary     CZAJNIK: ok. 230 x 194 x 272 mm TOSTER: ok. 29,3 x 15,9 x 18,9 cm     ","Product description KETTLE: with high-quality stainless steel housing original, high-quality Otter thermostat automatic safety shutdown and protection against switching on without water multi-layer bottom with hidden heater with a stainless steel plate with removable anti-limescale filter and water level indicator boils 1 liter of water in about 2:50 min. 360 ° rotatable plate space for winding the cable under the TOSTER plate: polished stainless steel front optimal toasting results thanks to centering the toasted sandwich and control of browning defrosting, heating and stopping functions 6 browning levels integrated extension for toasting rolls removable crumb drawer auto function lift that allows you to safely remove even small slices of bread automatic shutdown when a toasted sandwich is jammed into toast and sandwich bread Technical parameters KETTLE: capacity: max. 1.8 liters power: 3100 W cable lenght: 75 cm TOSTER: power: 950 W Dimensions KETTLE : approx. 230 x 194 x 272 mm TOSTER: approx. 29.3 x 15.9 x 18.9 cm",https://www.lidl.pl/p/silvercrest-toster-stc-920-d3-950-w-i-czajnik-elektryczny-swkc-3000-e3-3100-w-1-zestaw/p800001498,2021-12-16 10:33:55.265901+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100333100,"SILVERCREST® Czajnik elektryczny SWKC 3000 E3, 3100 W","SILVERCREST® Kettle SWKC 3000 E3, 3100 W",https://www.lidl.pl/media/b93f17bacc7bcd6f309a22e96f133a97.jpeg,89.90,89.90,PLN,4.7,154,"   Opis produktu     z wysokiej jakości obudową ze stali szlachetnej oryginalny, wysokiej jakości termostat Otter automatyczne wyłączanie bezpieczeństwa i ochrona przed włączeniem bez wody wielowarstwowe dno z ukrytą grzałką z płytką ze stali szlachetnej z wyjmowanym filtrem przeciw kamieniowi i wskaźnikiem poziomu wody gotuje 1 litr wody w około 2:50 min. obrotowa płytka o 360° miejsce na nawinięcie kabla pod płytką      Parametry techniczne     pojemność: maks. 1,8 litra moc: 3100 W dł. kabla: 75 cm      Wymiary     ok. 230 x 194 x 272 mm      Materiał wykonania     stal szlachetna      Waga     ok. 810 g     ","Product description with high-quality stainless steel housing original, high-quality Otter thermostat automatic safety shutdown and protection against switching on without water multi-layer bottom with hidden heater with stainless steel plate with removable limescale filter and water level indicator boils 1 liter of water in about 2 : 50 min. 360 ° rotating plate space for winding the cable under the plate Technical parameters capacity: max. 1.8 liters power: 3100 W cable length: 75 cm Dimensions approx. 230 x 194 x 272 mm Material stainless steel Weight approx. 810 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-swkc-3000-e3-3100-w/p100333100,2021-12-16 10:33:57.984094+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100318376003,"SILVERCREST® Czajnik elektryczny SWC 3100 A1, poj. 1,7 l, 3100 W, 1 sztuka","SILVERCREST® Electric kettle SWC 3100 A1, vol. 1.7 l, 3100 W, 1 pc",https://www.lidl.pl/media/62b32dc8893bdfddbc1376df16e4eb21.jpeg,99.90,99.90,PLN,4.7,150,"   Opis produktu     wysokiej jakości obudowa ze stali szlachetnej w radosnych kolorach dno kapslowe ze stali szlachetnej ze schowanym elementem grzewczym z wyjmowanym filtrem kamienia i wskaźnikiem poziomu wody automatyczne wyłączanie i ochrona przed włączeniem pustego czajnika podstawa obracana o 360° z możliwością zwinięcia kabla gotuje 1 l wody w ok. 2:45 min pojemność: maks. 1,7 l      Parametry techniczne     moc: 3100 W      Wymiary     długość kabla: ok. 98 cm czajnik: ok. 154 x 226 x 250 mm (z podstawą)      Waga     razem: ok. 940 g czajnik: ok. 746 g filtr: ok. 4 g podstawa: ok. 190 g     ","Product description high-quality stainless steel housing in cheerful colors stainless steel capsule bottom with a hidden heating element with removable limescale filter and water level indicator automatic switch-off and protection against turning on the kettle, 360 ° rotatable base with the possibility of folding the cable boils 1 l of water in approx. 2:45 min capacity: max. 1.7 l Technical parameters power: 3100 W Dimensions cable length: approx. 98 cm kettle: approx. 154 x 226 x 250 mm (with base) Total weight: approx. 940 g kettle : approx. 746 g filter: approx. 4 g base: approx. 190 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-swc-3100-a1-poj-1-7-l-3100-w-1-sztuka/p100318376003,2021-12-16 10:34:02.601252+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100325803001,"SILVERCREST® Czajnik elektryczny SWKC 3000 D3 3100 W, 1 sztuka","SILVERCREST® Electric kettle SWKC 3000 D3 3100 W, 1 pc",https://www.lidl.pl/media/d671de111b167d87631714893642aa33.jpeg,99.00,99.00,PLN,4.7,155,"   Opis produktu     z wysokiej jakości obudową ze stali szlachetnej oryginalny, wysokiej jakości system termostatu Otter automatyczne wyłączanie zabezpieczające i ochrona przed włączeniem pustego czajnika dno kapslowe i ukryty element grzejny z płytą grzejną ze stali szlachetnej z wyjmowanym filtrem kamienia i wskaźnikiem poziomu wody zagotowuje 1 l wody w ok. 2:50 min podstawa obrotowa o 360° z możliwością zwinięcia kabla pojemność: maks. 1,8 l      Parametry techniczne     pobór mocy: 3100 W długość kabla: ok. 75 cm      Wymiary     ok. 230 x 194 x 272 mm (szer. x gł. x wys.)      Waga     ok. 1080 g     ","Product description with high-quality stainless steel housing original, high-quality Otter thermostat system automatic safety shutdown and protection against switching on the kettle empty cap bottom and concealed heating element with a stainless steel hob with removable stone filter and water level indicator boils 1 liter of water in approx. 2:50 min 360 ° swivel base with the possibility of folding the cable capacity: max. 1.8 l Technical parameters power consumption: 3100 W cable length: approx. 75 cm Dimensions approx. 230 x 194 x 272 mm (width x D x H) Weight approx. 1080 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-swkc-3000-d3-3100-w-1-sztuka/p100325803001,2021-12-16 10:34:06.596567+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,PARKSIDE,lidlpl,100335230,"PARKSIDE® Klucz udarowy elektryczny PDSSE 550 A1, 550 W","PARKSIDE® Power Impact Wrench PDSSE 550 A1, 550 W",https://www.lidl.pl/media/21aa848b441c0c993d3a6762ae6a7642.jpeg,229.00,229.00,PLN,4.5,22,"   Opis produktu     PARKSIDE® klucz udarowy elektryczny PDSSE 550 A1 do montowania kół samochodowych oraz do odkręcania i dokręcania śrub i nakrętek mechanizm udarowy o dużej sile ogranicznik dociągającego momentu obrotowego pozwala uniknąć ewentualnych uszkodzeń przedmiotów ergonomiczny design z wyważonym punktem ciężkości solidna obudowa mechanizmu udarowego wykonana z metalu rączka z antypoślizgowego miękkiego materiału przełącznik wyboru biegu w prawo lub w lewo wymienialne szczotki węglowe wraz z walizką do przenoszenia akcesoria zawarte w zestawie: 4 nasadki (SW 17 • 19 • 21 • 22), 2 zapasowe szczotki węglowe      Parametry techniczne     moc: 550 W moment obrotowy odkręcania: maks. 500 Nm moment obrotowy dociągania: maks. 100 Nm obroty biegu jałowego n₀: 3700 min⁻¹ uchwyt narzędzia: ½“-zewnętrzny czworokątny      Wymiary     urządzenie: ok. 27,75 x 7,3 x 19,8 cm długość kabla sieciowego: ok. 3 m      Materiał wykonania     tworzywo sztuczne, włókno szklane      Waga     ok. 2300 g     ","Product description PARKSIDE® electric impact wrench PDSSE 550 A1 for mounting car wheels and for loosening and tightening bolts and nuts high-force impact mechanism tightening torque limiter avoids possible damage to objects ergonomic design with a balanced center of gravity solid casing of the impact mechanism made of metal handle made of non-slip soft material forward or reverse selector switch Replaceable carbon brushes with a carrying case accessories included in the set: 4 attachments (SW 17 • 19 • 21 • 22), 2 spare carbon brushes Technical parameters power: 550 W torque loosening: max. 500 Nm Tightening torque: max. 100 Nm idle speed n₀: 3700 min⁻¹ Tool holder: ½ “- external square Device dimensions: approx. 27.75 x 7.3 x 19.8 cm cable length mains: approx. 3 m Material made of plastic, glass fiber Weight approx. 2300 g",https://www.lidl.pl/p/parkside-klucz-udarowy-elektryczny-pdsse-550-a1-550-w/p100335230,2021-12-16 10:34:08.369340+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,PARKSIDE,lidlpl,100326414,PARKSIDE® Zszywacz elektryczny,PARKSIDE® Electric stapler,https://www.lidl.pl/media/a875692c08be8b047a9536c729b2da8d.jpeg,129.00,129.00,PLN,4.5,234,"   Opis produktu     zszywacz elektryczny wyposażony jest w smukłą końcówkę do wąskich elementów i prac przy brzegach pokrętło do płynnej regulacji wstępnej siły uderzenia do zszywek 15-25 mm i gwoździ 15, 20, 25 i 32 mm komfortowa obsługa jedną ręką z antypoślizgową rękojeścią i wyłącznikiem bezpieczeństwa potrójne zabezpieczenie: działa tylko z włączonym włącznikiem sieciowym, stykiem końcówki zszywacza i wciśniętym przełącznikiem ręcznym praktyczny system ładowania od tyłu ze wskaźnikiem napełnienia w zestawie ogranicznik głębokości  Potrzebujesz innych elektronarzędzi lub akcesoriów do nich? Znajdziesz je w naszym sklepie online Lidla w zakładce Elektronarzędzia!     Zawartość zestawu     zszywacz elektryczny 500 zszywek (200 - 15 mm / 300 - 25 mm) 500 gwoździ (200 - 25 mm / 300 - 32 mm) 1 klucz      Parametry techniczne     liczba uderzeń: maksymalnie 30 min-¹ regulacja wstępnej siły uderzenia potrójne zabezpieczenie długość kabla: 4 m      Materiał wykonania     obudowa: poliamid, włókno szklane (PA6 + GF30) uchwyt soft grip: TPE zszywki i gwoździe: stal Q235 ocynkowana      Wymiary     22,4 x 21,8 x 6,7 cm (dł. x szer. x wys.) długość przewodu zasilającego: 4 m      Waga     zszywacz elektryczny: ok. 1659 g zszywki i gwoździe: ok. 265,4 g klucz: ok. 4,2 g      Gwarancja     3 lata     ","Product description The electric stapler is equipped with a slim tip for narrow elements and works near the edges. safety: works only with switched on mains switch, stapler tip contact and hand switch pressed practical rear charging system with fill indicator included depth stop Do you need other power tools or accessories for them? You can find them in our Lidl online store in the Power tools tab! Kit contents electric stapler 500 staples (200 - 15 mm / 300 - 25 mm) 500 nails (200 - 25 mm / 300 - 32 mm) 1 key Technical parameters number of strokes: maximum 30 min-¹ adjustment of initial impact force triple protection cable length : 4 m Material housing: polyamide, glass fiber (PA6 + GF30) soft grip handle: TPE staples and nails: galvanized steel Q235 Dimensions 22.4 x 21.8 x 6.7 cm (L x W x H) ) power cord length: 4 m Weight electric stapler: approx. 1659 g staples and nails: approx. 265.4 g key: approx. 4.2 g Warranty 3 years",https://www.lidl.pl/p/parkside-zszywacz-elektryczny/p100326414,2021-12-16 10:34:15.320466+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100325384,"SILVERCREST® Elektryczny młynek do kawy SKMS 150 A1, 150 W, 1 sztuka","SILVERCREST® Electric coffee grinder SKMS 150 A1, 150 W, 1 piece",https://www.lidl.pl/media/010c3fa0cee1dae6427597627f60be20.jpeg,59.90,59.90,PLN,4.8,93,   Opis produktu     elektryczny młynek do kawy z mechanizmem z wysokojakościowej stali szlachetnej świeżo mielona kawa za jednym przyciśnięciem na ok. 8-9 filiżanek zaparzonej kawy przezroczysta pokrywka do kontroli stopnia zmielenia      Parametry techniczne     pobór mocy: 150 W pojemność ok. 70 g ziaren      Wymiary     całość: ok. 106 x 106 x 204 mm (szer. x wys. x gł.) pokrywka: ok. 104 x 38 mm długość kabla: ok. 85 cm      Waga     całość: ok. 850 g jednostka główna: ok. 785 g pokrywka: ok. 59 g pędzel do czyszczenia: ok. 3 g      Zawartość zestawu     młynek do kawy pędzel do czyszczenia     ,Product description Electric coffee grinder with a mechanism made of high-quality stainless steel Freshly ground coffee with one press for approx. 8-9 cups of brewed coffee Transparent lid for control of the grinding degree Technical parameters power consumption: 150 W capacity approx. 70 g of beans Dimensions total: approx. 106 x 106 x 204 mm (W x H x D) lid: approx. 104 x 38 mm cable length: approx. 85 cm Weight total: approx. 850 g main unit: approx. 785 g lid: approx. 59 g cleaning brush: approx. 3 g Contents of the set coffee grinder cleaning brush,https://www.lidl.pl/p/silvercrest-elektryczny-mlynek-do-kawy-skms-150-a1-150-w-1-sztuka/p100325384,2021-12-16 10:34:17.348405+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100322407,"SILVERCREST® Szklany czajnik elektryczny SWGF 3000 B2, poj. 1,7 l, 3000 W","SILVERCREST® Glass electric kettle SWGF 3000 B2, capacity 1.7 L, 3000 W",https://www.lidl.pl/media/b71a63375733236a0f35cb172ebb6a2a.jpeg,99.90,99.90,PLN,4.9,101,"   Opis produktu     czajnik elektryczny wykonany ze szkła z elementami ze stali szlachetnej zmiana koloru LED przy wzrastającej temperaturze zakryty element grzewczy i dno ze stali szlachetnej automatyczne wyłączanie i zabezpieczenie przed pracą na sucho dwustronna skala na czajniku odchylany włącznik i wyłącznik z ręcznym wyłączaniem gotuje 1 l wody w ok. 3 min. wyjmowany  filtr kamienia podstawa obrotowa o 360° z możliwością zwinięcia kabla      Parametry techniczne     pojemność: maks. 1,7 l napięcie znamionowe: 220-240 V~ 50-60 Hz pobór mocy: 2520 - 3000 W      Wymiary     razem: ok. 21,69 x 15,43 x 25,32 cm długość kabla: ok. 80 cm      Waga     czajnik (bez podstawy): ok. 900 g podstawa: ok. 240 g      Gwarancja     3 lata     ",Product description Electric kettle made of glass with stainless steel elements LED color change with increasing temperature covered heating element and stainless steel bottom automatic switch-off and protection against dry running two-sided scale on the kettle tilted on and off switch with manual switch-off boils 1 liter of water in approx. 3 min. removable stone filter 360 ° rotating base with the possibility of folding the cable Technical parameters capacity: max. 1.7 l rated voltage: 220-240 V ~ 50-60 Hz power consumption: 2520 - 3000 W Total dimensions: approx. 21.69 x 15.43 x 25.32 cm cable length: approx. 80 cm Weight of the kettle (without the base): approx. 900 g base: approx. 240 g Warranty 3 years,https://www.lidl.pl/p/silvercrest-szklany-czajnik-elektryczny-swgf-3000-b2-poj-1-7-l-3000-w/p100322407,2021-12-16 10:34:19.518518+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100326648,"SILVERCREST® Czajnik elektryczny EDS SWKH 3100 A1, 3100 W","SILVERCREST® Electric Kettle EDS SWKH 3100 A1, 3100 W",https://www.lidl.pl/media/0a55428e63a9d1bc9e9f826ba556f9cc.jpeg,99.00,99.00,PLN,4.7,86,"   Opis produktu     z elementami o wyglądzie drewna oryginalny, wysokiej jakości system termostatu Otter automatyczne wyłączanie, ochrona przed włączeniem pustego czajnika wysokiej jakości spód ze stali szlachetnej z krytą grzałką praktyczny przycisk do otwierania wieka wskaźnik poziomu wody i wyjmowany filtr kamienia z praktycznym zwijaniem i mocowaniem kabla obrotowa podstawa 360° włącznik/wyłącznik z lampką kontrolną LED      Parametry techniczne     zagotowuje 1 l wody w ok. 2 min 50 s pojemność: 1,7 l długość kabla: 75 cm moc: 2600-3100 W      Wymiary     ok. 22,5 x 15,5 x 25,5 cm (wraz z bazą)      Waga     czajnik: ok. 830 g baza: ok. 250 g     ","Product description with wood-look elements original, high-quality Otter thermostat system automatic switch-off, protection against turning on an empty kettle high-quality stainless steel bottom with a covered heater practical button to open the lid water level indicator and removable stone filter with practical winding and cable attachment swivel 360 ° base on / off switch with LED control lamp Technical parameters boils 1 l of water in approx. 2 min 50 s capacity: 1.7 l cable length: 75 cm power: 2600-3100 W Dimensions approx. 22.5 x 15.5 x 25.5 cm (including the base) Weight of the kettle: approx. 830 g base: approx. 250 g",https://www.lidl.pl/p/silvercrest-czajnik-elektryczny-eds-swkh-3100-a1-3100-w/p100326648,2021-12-16 10:34:22.293150+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100330919,SILVERCREST® Rozdrabniacz uniwersalny SMZ 260 K5,SILVERCREST® Universal shredder SMZ 260 K5,https://www.lidl.pl/media/7ae21e33ea1f57b0e34b9f1865102271.jpeg,54.90,54.90,PLN,4.5,84,"   Opis produktu     z przyciskiem turbo do dodatkowej mocy do warzyw, ziół, cebuli, orzechów itp. nadaje się do rozdrabniania lodu (Ice Crush) prosta, jednoręczna obsługa wyjmowana wkładka z ostrzami z nierdzewnej stali szlachetnej* do łatwego czyszczenia zdejmowana podstawka – do stosowania również jako pokrywka 2 ostrza  Akcesoria: tarcza emulgacyjna do ubijania śmietany    Parametry techniczne    pobór mocy: 260 W pojemność użytkowa: do 300 ml     ","Product description with turbo button for extra power for vegetables, herbs, onions, nuts etc. suitable for ice crush simple, one-handed operation removable stainless steel blade insert * for easy cleaning removable stand - can also be used as lid 2 blades Accessories: emulsifying disc for whipping cream Technical parameters power consumption: 260 W usable capacity: up to 300 ml",https://www.lidl.pl/p/silvercrest-rozdrabniacz-uniwersalny-smz-260-k5/p100330919,2021-12-16 10:34:24.366574+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,SILVERCREST,lidlpl,100333339,"SILVERCREST® Elektryczny młynek do soli lub pieprzu, 1 sztuka","SILVERCREST® Electric salt or pepper grinder, 1 piece",https://www.lidl.pl/media/840488a73e30f3d724e38ded954051f2.jpeg,34.99,34.99,PLN,4.8,146,"   Opis produktu     ze zintegrowanym podświetleniem wysokiej jakości młynek ceramiczny z płynnie regulowanym stopniem mielenia praktyczna obsługa jedną ręką uchwyt z miękkiej w dotyku gumy z pokrywką chroniąca aromat      Wymiary  wys. ok. 22,2 cm Ø ok. 5,2 cm     Zawartość zestawu     z 4 bateriami AA (LR6) i instrukcją obsługi przyprawy nie są dołączone do kompletu     ",Product description with integrated backlight High-quality ceramic grinder with continuously adjustable grinding degree Practical one-handed operation Soft-touch rubber handle with aroma-preserving lid Dimensions H approx. 22.2 cm Ø approx. 5.2 cm Set contents with 4 AA batteries (LR6) and the instruction manual for spices are not included in the set,https://www.lidl.pl/p/silvercrest-elektryczny-mlynek-do-soli-lub-pieprzu-1-sztuka/p100333339,2021-12-16 10:34:26.557482+00:00
Elektryczne Remover Blackhead,Electric Blackhead Remover,PARKSIDE,lidlpl,100320382,PARKSIDE® Strug elektryczny 750 W 82 mm,PARKSIDE® Electric Planer 750 W 82 mm,https://www.lidl.pl/media/a351edf22c936a0a57a37b4c2ff139fc.jpeg,139.00,139.00,PLN,4.7,152,"   Opis produktu     wysokiej jakości nóż z twardego stopu 3 rowki ""V"" o różnej głębokości gałka prowadząca z regulacją głębokości antypoślizgowy uchwyt automatycznie rozkładana podstawa do odstawiania wyrzucanie wiórów dzięki wydajnej dmuchawie – wyrzut do wyboru po lewej lub prawej stronie w zestawie ze złączką do zewnętrznego układu zasysania  Akcesoria zawarte w zestawie: 1 ogranicznik równoległy, 1 ogranicznik głębokości strugania wręgów, 1 klucz szczękowy, 1 klucz z gniazdem sześciokątnym i 1 złączka dla zewnętrznego układu zasysania     Parametry techniczne     moc znamionowa: 750 W obroty biegu jałowego: n₀ 13000 min⁻¹ szerokość strugania: 82 mm głębokość strugania: 0-3 mm głębokość strugania wręgów: do maks. 24 mm      Wymiary     strug (bez akcesoriów): ok. 289 x 180 x 166 mm złączka: ok. Ø 36 x 45 x Ø 35 mm długość kabla: ok. 3 m      Materiał wykonania     noże do strugów: stal płyta dolna: aluminium      Waga     strug (bez akcesoriów): ok. 2880 g złączka: ok. 13,6 g klucz z gniazdem sześciokątnym: ok. 2,6 g ogranicznik równoległy: ok. 160 g ogranicznik głębokości strugania wręgów: ok. 18,5 g      Gwarancja     3 lata     ","Product description high quality hard alloy knife 3 ""V"" grooves with different depths Depth-adjustable guide knob anti-slip handle automatically folding out stand chip evacuation thanks to efficient blower - left or right ejection in a set with a connector for an external suction system Accessories included in the kit: 1 parallel stop, 1 rebate planing depth stop, 1 open-end spanner, 1 hexagon socket wrench and 1 coupling for external suction system Technical parameters Rated power: 750 W idle speed: n₀ 13,000 min⁻ planing width: 82 mm planing depth: 0-3 mm rebate planing depth: up to max. 24 mm Dimensions of planes (without accessories): approx. 289 x 180 x 166 mm connector: approx. Ø 36 x 45 x Ø 35 mm cable length: approx. 3 m Material of planer knives: steel Bottom plate: aluminum Weight of planes (without accessories): approx. 2880 g connector: approx. 13.6 g key with hexagonal socket: approx. 2.6 g parallel limiter: approx. 160 g limiter of the planing depth of the rebates: approx. 18.5 g Warranty 3 years",https://www.lidl.pl/p/parkside-strug-elektryczny-750-w-82-mm/p100320382,2021-12-16 10:34:29.004786+00:00
Płyn do szyb,Window Cleaner,PARKSIDE,lidlpl,100328541,"PARKSIDE® Akumulatorowa piła szablasta PSSA 20-Li A1, 20 V (bez akumulatora i ładowarki)","PARKSIDE® Cordless Saber Saw PSSA 20-Li A1, 20 V (without battery and charger)",https://www.lidl.pl/media/67b3137837d738c0621a25d99083cd30.jpeg,159.00,159.00,PLN,4.8,158,"   Opis produktu     akumulatorowa piła szablasta zapewni bezproblemowe cięcie w drewnie, tworzywie sztucznym, metalu lub materiałach budowlanych płynna regulacja liczby skoków podłączana funkcja skoku wahadłowego rozkładana płyta spodnia do zmiennej głębokości cięć antypoślizgowy uchwyt i głowica urządzenia szybka wymiana tarcz bez narzędzi dzięki uchwytowi z szybkim mocowaniem kompatybilna z tarczami dostępnymi w handlu urządzenie kompatybilne z akumulatorem serii PARKSIDE X 20 V Team  akcesoria zawarte w zestawie:  1 brzeszczot do drewna Swiss-Made (BIM 152,5 mm / 6-12 TPI) komfortowa walizka   akumulator i ładowarka nie są zawarte w zestawie      Parametry techniczne     znamionowa liczba skoków na biegu jałowym: n₀ 0–3000 min⁻¹ długość skoku: 20 mm tryby pracy: skok liniowy, podłączany skok wahadłowy maks. wydajność cięcia: 100 mm w drewnie, 20 mm w stali niestopowej (za pomocą odpowiedniego typu tarczy)      Wymiary     brzeszczot: ok. 382 x 151 x 70 mm brzeszczot do drewna: ok. 152 x 18 mm walizka: ok. 419 x 264 x 107 mm      Materiał wykonania     obudowa: poliamid 6 (PA6 + GF 30) uchwyt: elastomery termoplastyczne (TPE)     ","Product description The cordless reciprocating saw ensures trouble-free cutting in wood, plastic, metal or building materials smooth adjustment of the number of strokes connected pendulum stroke function fold-out bottom plate for variable cutting depths non-slip handle and device head fast blade change without tools thanks to the quick-clamp holder compatible with commercially available discs device compatible with PARKSIDE X 20 V Team battery accessories included in the set: 1 Swiss-Made wood saw blade (BIM 152.5 mm / 6-12 TPI) comfortable case battery and charger not included in the set Technical parameters rated idle strokes: n₀ 0–3000 min¹ stroke length: 20 mm operating modes: linear stroke, connected pendulum stroke max.cutting capacity: 100 mm in wood, 20 mm in unalloyed steel (using a suitable blade type) Blade dimensions: approx. 382 x 151 x 70 mm wood saw blade: approx. 152 x 18 mm case: approx. 419 x 264 x 107 mm Material housing: polyamide 6 (PA6 + GF 30) handle: thermoplastic elastomers (TPE)",https://www.lidl.pl/p/parkside-akumulatorowa-pila-szablasta-pssa-20-li-a1-20-v-bez-akumulatora-i-ladowarki/p100328541,2021-12-16 10:34:37.078260+00:00
